Issue Type,Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,TAJO-872,12719131,,NOW() function has a different value on each task.,hjkim,hjkim,Trivial,Resolved,Implemented,09/Jun/14 07:53,09/Jun/14 11:11,
Improvement,TAJO-843,12716283,,"implements COALESCE for BOOLEAN, DATE, TIME, TIMESTAMP",hjkim,hjkim,Trivial,Resolved,Fixed,23/May/14 08:12,05/Jun/14 22:04,
Sub-task,TAJO-762,12708237,12708222,Implements current date/time function,hjkim,hjkim,Trivial,Resolved,Fixed,14/Apr/14 11:39,05/Jun/14 00:56,
Improvement,TAJO-793,12709937,,CLI should be able to exit when single query is failed.,hjkim,hjkim,Trivial,Resolved,Fixed,23/Apr/14 04:33,02/Jun/14 23:27,
Task,TAJO-834,12715666,,Add Travis notification to issues@tajo.a.o and IRC.,hyunsik,hyunsik,Trivial,Resolved,Fixed,21/May/14 04:27,27/May/14 05:07,
Bug,TAJO-808,12711397,,Fix pre-commit build failure,jhkim,jhkim,Trivial,Resolved,Fixed,30/Apr/14 06:25,23/May/14 19:55,
Bug,TAJO-832,12715104,,NPE occurs when Exception's message is null in Task.,hjkim,hjkim,Trivial,Resolved,Fixed,19/May/14 07:04,23/May/14 19:55,
Bug,TAJO-803,12710907,, INSERT INTO without FROM throws ClassCastException.,hjkim,hjkim,Trivial,Resolved,Fixed,28/Apr/14 11:55,12/May/14 18:28,
Task,TAJO-817,12712797,,tajo-core should not skip deploy.,hyunsik,hyunsik,Trivial,Resolved,Fixed,07/May/14 09:36,09/May/14 03:39,
Task,TAJO-820,12713049,,Add missing license header to 0.8.0 release announcement.,hyunsik,hyunsik,Trivial,Resolved,Fixed,08/May/14 10:04,08/May/14 11:29,
Bug,TAJO-813,12712774,,CLI should support comment character with multi-line query.,hjkim,hjkim,Trivial,Resolved,Fixed,07/May/14 06:41,08/May/14 11:29,
Bug,TAJO-800,12710883,," CLI's meta command should be aware ""TABLE_NAME"" style.",hjkim,hjkim,Trivial,Resolved,Fixed,28/Apr/14 09:06,08/May/14 04:26,
Task,TAJO-605,12695704,,Rename Options to KeyValueList,jhkim,hyunsik,Trivial,Resolved,Fixed,18/Feb/14 14:08,07/May/14 02:16,
Improvement,TAJO-804,12711097,,Bump up Parquet version to 1.4.2,hyunsik,hyunsik,Trivial,Resolved,Fixed,29/Apr/14 04:48,30/Apr/14 16:22,
Improvement,TAJO-425,12685084,,RAWFILE_SYNC_INTERVAL has not default value.,jhkim,hjkim,Trivial,Resolved,Fixed,17/Dec/13 02:42,30/Apr/14 01:45,
Improvement,TAJO-617,12696564,,Rename BIN/tajo_dump BIN/tajo-dump,jhkim,hjkim,Trivial,Resolved,Fixed,21/Feb/14 15:23,30/Apr/14 01:33,
Bug,TAJO-805,12711129,,Multiple constant in selection emits some columns.,hjkim,hjkim,Trivial,Resolved,Fixed,29/Apr/14 09:22,29/Apr/14 19:19,
Bug,TAJO-799,12710882,,Local query without FROM throws IllegalArgumentException in CLI,hjkim,hjkim,Trivial,Resolved,Fixed,28/Apr/14 08:53,29/Apr/14 18:14,
Bug,TAJO-802,12710905,,No partition columns in WEB catalog page.,hjkim,hjkim,Trivial,Resolved,Fixed,28/Apr/14 11:46,29/Apr/14 05:20,
Bug,TAJO-510,12689417,,Query session timeout too short,jhkim,jhkim,Trivial,Resolved,Not A Problem,17/Jan/14 02:34,28/Apr/14 03:39,
Improvement,TAJO-758,12708202,,Supports parameter values in the SQL file.,hjkim,hjkim,Trivial,Resolved,Fixed,14/Apr/14 07:22,28/Apr/14 01:58,
Improvement,TAJO-737,12706791,,Change version message when daemon starts up.,hyunsik,hjkim,Trivial,Resolved,Fixed,05/Apr/14 14:11,21/Apr/14 07:56,
Bug,TAJO-770,12709008,,Coalesce() should support one argument case,sirpkt,sirpkt,Trivial,Open,,17/Apr/14 08:09,17/Apr/14 08:14,
Improvement,TAJO-735,12706395,,Remove multiple SLF4J bindings message.,hjkim,hjkim,Trivial,Resolved,Fixed,03/Apr/14 10:32,04/Apr/14 03:32,
Test,TAJO-686,12701401,,Integration test aborted,jhkim,jhkim,Trivial,Resolved,Fixed,14/Mar/14 02:01,14/Mar/14 03:40,
Bug,TAJO-672,12699142,,Wrong progress status when overwrites to partition table,hjkim,hjkim,Trivial,Resolved,Fixed,06/Mar/14 13:13,07/Mar/14 12:17,
Bug,TAJO-663,12699043,,CREATE TABLE USING RAW doesn't throw ERROR,blrunner,hjkim,Trivial,Resolved,Fixed,06/Mar/14 01:44,06/Mar/14 11:47,
Improvement,TAJO-634,12697120,,ExecutionBlock must be sorted by start time in querydetail.jsp,hjkim,hjkim,Trivial,Resolved,Fixed,25/Feb/14 13:40,01/Mar/14 08:04,
Task,TAJO-632,12697069,,add intellij idea projects files into git ignore,coderplay,coderplay,Trivial,Resolved,Fixed,25/Feb/14 05:14,27/Feb/14 04:51,
Bug,TAJO-590,12694071,,Rename HiveConverter to HiveQLAnalyzer,blrunner,hyunsik,Trivial,Resolved,Fixed,08/Feb/14 04:31,21/Feb/14 09:47,
Bug,TAJO-575,12692765,,Worker's env.jsp has wrong URL which go to worker's index.jsp.,hjkim,hjkim,Trivial,Resolved,Fixed,03/Feb/14 03:09,20/Feb/14 07:09,
Bug,TAJO-577,12692809,,Support S3FileSystem split,yongjun,yongjun,Trivial,Resolved,Fixed,03/Feb/14 09:42,04/Feb/14 06:47,
Improvement,TAJO-564,12691618,,Show execution block's progress in querydetail.jsp,hjkim,hjkim,Trivial,Resolved,Fixed,28/Jan/14 11:45,29/Jan/14 12:36,
Bug,TAJO-552,12691226,,Fix Bug verify-protocbuf.sh runs with bash,charsyam,charsyam,Trivial,Resolved,Fixed,25/Jan/14 20:04,26/Jan/14 10:54,
Bug,TAJO-518,12689526,,tajo-algebra and ProjectionPushDownRule code cleanup,hyunsik,hyunsik,Trivial,Resolved,Fixed,17/Jan/14 17:26,20/Jan/14 01:54,
